Date,fgroup,ratio,lower,upper
2023-10-04,Grazer,0.453744856397134,0.3577206646785161,0.5755451530648482
2023-10-13,Grazer,0.4548416442901269,0.3586789932821465,0.5767857199761021
2023-10-22,Grazer,0.4559410833287257,0.35962662382668853,0.5780502824150047
2023-10-31,Grazer,0.45704317992125515,0.360563420314198,0.5793390470128824
2023-11-09,Grazer,0.4581479404915301,0.36148925342837407,0.5806522141002469
2023-11-18,Grazer,0.4592553714788931,0.3624040007144909,0.5819899775289168
2023-11-27,Grazer,0.46036547933825167,0.36330754674345717,0.5833525245100211
2023-12-06,Grazer,0.46147827054011636,0.3641997832593048,0.5847400354685849
2023-12-15,Grazer,0.46259375157063776,0.3650806093094964,0.5861526839153071
2023-12-25,Grazer,0.4637119289316452,0.3659499313575352,0.587590636336048
2024-01-03,Grazer,0.46483280914068387,0.3668076633774533,0.5890540520994488
2024-01-12,Grazer,0.4659563987310531,0.3676537269298606,0.5905430833830022
2024-01-21,Grazer,0.46708270425184445,0.3684880512193354,0.5920578751177924
2024-01-30,Grazer,0.4682117322679803,0.36931057313304366,0.5935985649520202
2024-02-08,Grazer,0.4693434893602509,0.37012123726057433,0.5951652832333183
2024-02-17,Grazer,0.47047798212535413,0.3709199958950896,0.5967581530097696
2024-02-26,Grazer,0.4716152171759332,0.37170680901598036,0.5983772900494281
2024-03-06,Grazer,0.47275520114061553,0.372481644253323,0.6000228028780508
2024-03-16,Grazer,0.4738979406640507,0.37324447683452633,0.6016947928346513
2024-03-25,Grazer,0.47504344240695023,0.37399528951364924,0.6033933541443964
2024-04-03,Grazer,0.4761917130461257,0.37473407248395163,0.6051185740082786
2024-04-12,Grazer,0.47734275927452724,0.37546082327432345,0.6068705327089223
2024-04-21,Grazer,0.4784965878012839,0.37617554663031083,0.6086493037318103
2024-04-30,Grazer,0.47965320535174166,0.37687825438051525,0.6104549539011412
2024-05-09,Grazer,0.48081261866750297,0.3775689652892109,0.6122875435294883
2024-05-18,Grazer,0.4819748345064659,0.378247704896065,0.6141471265803623
2024-05-27,Grazer,0.48313985964286404,0.37891450534389587,0.6160337508427525
2024-06-05,Grazer,0.4843077008673049,0.37956940519542887,0.6179474581166786
2024-06-15,Grazer,0.48547836498681085,0.3802124492400452,0.6198882844087673
2024-06-24,Grazer,0.4866518588248578,0.38084368829152687,0.6218562601368399
2024-07-03,Grazer,0.4878281892214153,0.3814631789778172,0.6238514103425006
2024-07-12,Grazer,0.4890073630329867,0.3820709835238156,0.6258737549107015
2024-07-21,Grazer,0.4901893871326486,0.38266716952821983,0.6279233087952734
2024-07-30,Grazer,0.49137426841009085,0.38325180973541845,0.6300000822494182
2024-08-08,Grazer,0.4925620137716575,0.38382498180341745,0.6321040810601826
2024-08-17,Grazer,0.49375263014038634,0.3843867680687593,0.6342353067859493
2024-08-26,Grazer,0.4949461244560495,0.3849372553093659,0.6363937569960194
2024-09-05,Grazer,0.4961425036751939,0.38547653450620073,0.6385794255113866
2024-09-14,Grazer,0.4973417747711815,0.38600470060460845,0.6407923026458492
2024-09-23,Grazer,0.4985439447342307,0.38652185227614894,0.6430323754466408
2024-10-02,Grazer,0.49974902057145587,0.3870280916816946,0.6452996279338085
2024-10-11,Grazer,0.5009570093069097,0.3875235242365194,0.647594041337616
2024-10-20,Grazer,0.502167917981623,0.38800825837805214,0.6499155943332937
2024-10-29,Grazer,0.5033817536536457,0.3884824053369199,0.6522642632725124
2024-11-07,Grazer,0.5045985233980891,0.38894607891185945,0.654640022411004
2024-11-16,Grazer,0.5058182343071661,0.38939939524901557,0.6570428441318077
2024-11-26,Grazer,0.5070408934902326,0.38984247262610255,0.6594726991636659
2024-12-05,Grazer,0.5082665080738294,0.39027543124184927,0.6619295567941528
2024-12-14,Grazer,0.5094950852017236,0.39069839301110143,0.6644133850771576
2024-12-23,Grazer,0.5107266320349501,0.39111148136590407,0.666924151034403
2025-01-01,Grazer,0.5119611557518531,0.3915148210628431,0.6694618208507158
2025-01-10,Grazer,0.5131986635481284,0.39190853799687764,0.672026360062825
2025-01-19,Grazer,0.5144391626368654,0.39229275902185357,0.6746177337414898
2025-01-28,Grazer,0.5156826602485886,0.39266761177784437,0.6772359066668147
2025-02-06,Grazer,0.5169291636313001,0.3930332245254329,0.6798808434966397
2025-02-16,Grazer,0.5181786800505224,0.39338972598700334,0.682552508927934
2025-02-25,Grazer,0.5194312167893389,0.39373724519508546,0.6852508678511494
2025-03-06,Grazer,0.5206867811484387,0.39407591134775916,0.6879758854975335
2025-03-15,Grazer,0.5219453804461578,0.3944058536710956,0.690727527579415
2025-03-24,Grazer,0.5232070220185218,0.3947272012885907,0.69350576042351475
2025-04-02,Grazer,0.5244717132192888,0.3950400830975161,0.696310551097354
2025-04-11,Grazer,0.525739461419993,0.3953446276520957,0.6991418675288505
2025-04-20,Grazer,0.5270102740099859,0.39564096305339286,0.7019996786192199
2025-04-29,Grazer,0.5282841583964816,0.3959292168457801,0.7048839543493098
2025-05-09,Grazer,0.5295611220045982,0.39620951591984144,0.7077946658795159
2025-05-18,Grazer,0.5308411722774018,0.39648198642155236,0.7107317856434353
